ID,BAL_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,BILLED_AMT1,BILLED_AMT2,BILLED_AMT3,BILLED_AMT4,BILLED_AMT5,BILLED_AMT6,PAID_AMT1,PAID_AMT2,PAID_AMT3,PAID_AMT4,PAID_AMT5,PAID_AMT6,PAST_1,PAST_2,PAST_3,PAST_4,PAST_5,PAST_6,PAID_NEXT_MONTH
21233,200000,2,1,2,28,567.6,517.2,444.4,470,1264.8,655.2,517.2,444.4,470,1264.8,13.2,800,-1,-1,-1,-1,-1,0,1
21234,20000,1,2,2,27,4409.2,3798.8,1709.2,0,2722,2221.6,5.6,400,0,2722,800,1512.8,1,2,0,0,-1,0,1
21235,12000,2,2,2,28,8945.6,9492.8,12279.6,11890.8,11533.6,6544.4,701.2,3400,3.6,280,471.6,55.2,2,0,0,2,0,0,0
21236,140000,2,1,2,46,123700,125842.8,128812.8,130877.2,133311.2,136316.4,4800,5600,4800,5200,5200,5200,2,3,2,2,2,2,0
21237,20000,2,1,1,29,7611.6,7372.4,9112.8,12921.6,12607.6,9489.6,0,2000,4000,0,2689.6,5354,1,2,0,0,2,0,1
21238,140000,1,1,2,37,1775.6,13488,5713.2,6570.4,4333.2,904.4,13556.4,6506.8,1610.8,93.6,626,10538.4,-1,-1,-1,0,0,0,1
21239,20000,2,1,2,27,1278,1419.2,9292.4,1152.4,1219.2,1095.6,1422.8,9400.4,1155.6,1222.8,1098.4,19060.4,-1,-1,-1,-1,-1,-1,1
21240,56000,1,2,1,41,54412.8,55647.2,53860.4,54140,51654,52814,2160,2000,2400,1880,2000,2160,0,0,0,0,0,0,1
21241,56000,1,1,2,30,373.2,707.2,1267.6,2016.4,155.6,1226,707.2,1267.6,2016.4,155.6,1226,444.8,-2,-2,-2,-2,-2,-2,1
21242,84000,2,3,1,41,42411.2,42924.8,26387.2,26922.8,18604.4,19033.2,2400,2000,1078.8,800,804.8,468.8,0,0,0,0,0,0,1
21243,12000,1,2,1,51,5168.8,5679.6,6184.4,6598.8,6769.2,7059.6,600,600,520,280,400,400,0,0,0,0,0,0,1
21244,116000,2,2,2,30,6016.8,11530.8,18365.2,17862.4,9876.8,2883.2,6000,8000,14836.8,8000,2883.2,13600,0,0,0,0,0,-1,1
21245,12000,2,1,2,25,10738.8,9926,8672.4,8917.2,6862,5388,1000,1400,800,1400,800,400,0,0,0,0,0,0,1
21246,8000,1,2,2,27,156,156,451.2,7912,0,0,156,451.2,7912,0,0,0,-1,-1,-1,-1,-1,-2,1
21247,52000,1,2,1,39,10396.4,11221.2,12356.4,12038.4,12867.6,12608,1000,1320,0,1031.2,0,1290,0,0,0,2,2,2,0
21248,72000,2,2,2,33,27800.8,27951.2,28746.4,28856,24354,12958.8,1000,1320,856,754,1600,38000,0,0,0,0,0,0,1
21249,96000,2,1,2,40,67142.4,68858,71536,74467.2,66698,66232.8,2800,4000,4000,4000,2000,4000,0,0,0,0,0,0,1
21250,76000,2,2,2,27,44012.4,42200,41772,37.2,63392.4,64746.4,3445.6,2000,37.2,63684.8,2320,2200,0,0,0,0,-1,0,1
21251,40000,2,2,2,28,2422.4,2324,2744,3334.8,3221.6,3568.4,0,460,640,0,400,0,1,2,0,0,2,2,0
21252,72000,2,3,1,45,52200,18938.4,19270.4,19656,19251.6,18303.6,18938.4,671.2,656.8,800,800,569.6,-2,-1,0,0,0,0,1
21253,112000,2,2,2,29,0,0,0,191.6,985.2,582.8,0,0,191.6,990.8,586.8,229.6,1,-2,-2,-1,-1,-1,1
21254,20000,2,1,1,33,20353.2,20473.6,20036.8,20132.8,11876,12098.4,880,1.6,920,440,560,480,1,2,2,0,0,0,0
21255,92000,1,1,2,47,36851.6,37076,37438.4,31728,25707.2,26077.2,1404,1599.2,972.4,678.8,788.4,818.4,0,0,0,0,0,0,1
21256,60000,2,1,1,38,15319.2,15716.8,16142.8,16513.6,16842,17258.4,654,680,640,602.8,687.6,800,0,0,0,0,0,0,1
21257,120000,2,2,1,32,4376,4041.6,644,1099.6,62,1266.8,0,644,1107.2,62,1266.8,174,-1,2,-1,-1,-1,-1,1
21258,52000,2,2,1,33,12886,13476,13943.6,13620.4,13130.8,6680.8,800,800,800,400,800,2852.4,0,0,0,0,0,0,1
21259,140000,2,1,2,33,19673.6,8295.2,19052.4,20580.4,14041.6,0,8295.2,11075.6,8580.4,800,0,8240.8,0,-1,0,0,0,0,1
21260,8000,1,2,1,63,7447.2,7216,6988.4,6757.2,8527.2,8164.8,0,0,0,1890.4,0,0,3,4,3,2,2,4,0
21261,84000,2,2,2,34,17721.6,18502,20194.4,21607.6,23236.4,24652,1200,2000,2000,2000,1800,2000,0,0,0,0,0,0,1
21262,112000,2,1,2,31,-4.4,-4.4,-4.4,-4.4,1028.8,3812.8,0,0,0,1033.2,3826.4,58002.8,-2,-2,-2,-2,-1,-1,1
21263,144000,2,1,2,29,0,0,332,0,508.4,71.6,0,332,0,508.4,71.6,788,1,-2,-1,-1,-1,-1,1
21264,124000,2,2,2,26,81407.6,73005.2,64400.8,55710,48304.8,41039.2,2549.2,2240,2000,1800,1400,1126.4,0,0,0,0,0,0,1
21265,20000,1,2,1,52,7624.4,19895.2,19994.4,3508.4,3451.2,2985.6,20999.2,762.4,111.2,140.8,179.2,80,-1,-1,0,0,0,0,1
21266,84000,2,2,2,43,66170,67669.6,68583.6,71036,72058.8,73633.6,3200,2600,3600,2800,2800,2800,0,0,0,0,0,0,1
21267,64000,2,2,2,37,10236,11667.6,11362.4,11534.4,12083.2,12341.2,1600,0,480,800,520,516.4,0,0,2,0,0,0,1
21268,120000,2,3,1,36,-30,11605.6,8472,-8,-8,1618,11635.6,8514.4,0,0,1626,0,-2,-2,-2,-2,-2,-2,1
21269,64000,2,1,2,29,38950,44949.2,47606.8,41766.8,25190,21319.6,8000,4000,1206.8,0,1200,800,0,0,0,2,2,0,1
21270,56000,2,3,1,30,4514,5638.4,4843.2,4884.4,4717.2,1487.6,1331.6,0,172.8,400,400,400,0,0,2,0,0,0,1
21271,80000,1,2,1,43,36908.8,27985.2,26889.2,27666.8,27715.6,28133.2,2632.8,0,1177.2,920.4,949.6,1000,0,0,2,0,0,0,1
21272,24000,2,1,2,36,197.2,96,329.2,273.2,96,399.2,96,329.2,0,96,399.2,89.2,2,-1,-1,0,-1,-1,1
21273,160000,2,3,1,49,679.2,146,1285.2,1031.2,3864,9742,146,1289.6,1032,3864,9742,0,-2,-2,-2,-2,-2,-2,1
21274,196000,1,2,2,36,0,0,97613.2,89686.4,84849.2,85886,0,97613.2,6004.4,3601.2,3607.6,3200,-2,-2,-1,0,0,0,1
21275,24000,1,2,2,28,15526,16068.4,14909.6,12081.2,12323.6,13329.2,809.2,596.4,800,436.8,1200,541.2,0,0,0,0,0,0,1
21276,120000,2,2,1,42,0,0,981.6,87184,0,0,0,981.6,87200,0,0,71999.6,-2,-2,-2,-2,-2,-2,1
21277,80000,2,3,3,47,1772,2872.8,1542,1364.4,2715.2,3968.4,2877.2,1542,1364.4,2715.2,3968.4,2006.4,-1,-1,-1,-1,-1,-1,1
21278,80000,1,3,2,42,2461.6,2400,2304.8,0,0,1246.8,2400,2304.8,0,0,1246.8,800,-1,-1,-1,-1,-2,-1,1
21279,144000,2,1,2,36,3548.4,2551.2,10659.2,2682.8,1380,0,2564.4,10794.8,2696,1386.8,0,95760,-1,-1,-1,-1,-1,-1,1
21280,20000,1,2,1,55,19248,19129.6,19581.6,18686.4,7474,7630.4,727.2,779.2,734,267.6,276.8,282.8,0,0,0,0,0,0,1
21281,60000,2,2,1,47,1042,1042,1836,1042,1042,1518,1042,1836,1042,1042,1518,4270,-1,-1,-1,-1,-1,-1,1
21282,12000,2,3,3,58,10620.4,10337.6,11029.6,11368,11727.2,11481.6,0,991.2,640,599.2,0,440,3,2,2,2,2,2,0
21283,80000,2,2,1,41,32333.2,31640,28305.6,28651.6,28322,28287.2,1326,1235.2,1028.8,1023.6,1010.4,1048,0,0,0,0,0,0,1
21284,200000,1,2,1,50,760,2176.4,0,614,440,320,2176.4,0,614,440,320,518.8,-2,-2,-2,-2,-2,-2,1
21285,20000,1,1,1,49,4426.4,6215.6,6909.6,7990,9452.8,10096.8,2000,800,1200,1600,800,0,0,0,0,0,0,0,1
21286,68000,2,2,1,31,20041.6,13191.2,4711.6,31944.8,15846.8,13636.4,800,803.6,31366.8,3200,1200,1200,0,0,0,0,0,0,1
21287,24000,2,1,2,28,11859.6,8662.8,11494.4,17093.2,18561.6,15197.2,0,3200,6000,3600,4000,0,1,2,0,0,0,0,1
21288,8000,1,3,1,29,8073.6,8280.8,8022.8,7833.2,7996.4,8178.4,1180,0.8,274.8,283.6,386,223.6,0,0,2,0,0,0,0
21289,20000,1,2,1,30,1144.8,8199.6,3822,1922.8,5771.6,3948.8,8254.8,3835.2,1928.4,5788.8,4000.8,1301.6,-2,-2,-2,-2,-2,-2,1
21290,20000,2,2,1,48,11487.2,11666.4,0,0,0,0,400,0,0,0,0,0,0,0,0,-2,-2,-2,0
21291,40000,2,3,2,41,452,240,0,264,812,1268,240,0,264,812,1268,460.8,-1,-1,-1,-1,-1,-1,1
21292,12000,1,3,2,30,9053.6,9455.2,9875.6,11523.6,12020.8,11622.8,554,576,1824,800.4,0.4,491.2,0,0,0,0,2,2,0
21293,144000,2,2,2,28,787.2,183.6,1000,0,0,0,185.2,1000,0,0,0,0,-1,-1,-1,-1,-2,-2,1
21294,8000,1,2,2,24,5416,158.8,399.2,293.6,679.2,200,162.4,440.4,294.4,719.6,240.4,0,0,0,-2,-2,-1,-1,1
21295,24000,2,2,1,52,13316,13146.8,13055.2,11897.2,10763.6,9982,623.2,628.4,537.6,350.8,350,1200,0,0,0,0,0,0,1
21296,36000,2,5,2,25,33270.4,29967.2,30168.8,11745.6,3828.4,3866,1401.6,1176.8,391.6,76.4,77.2,5684,0,0,0,0,0,0,1
21297,36000,2,1,2,27,3743.6,-2,752.4,3055.2,1785.6,10489.6,0,754.4,3060,402,9509.2,400,-1,-1,-1,-1,0,0,1
21298,20000,2,1,2,31,6166.4,6956.8,7378.4,7140.8,7294.4,8209.6,893.2,655.6,0,268.8,1040.8,800,0,0,2,2,0,0,1
21299,80000,1,3,2,42,156,719.6,156,156,167.2,641.6,719.6,156,156,167.2,641.6,0,-2,-2,-2,-2,-2,-2,1
21300,68000,1,2,1,40,6592,8708,4602.8,286,1312.8,286,6026.8,4628.8,1312.8,1312.8,0,1248.8,-1,0,-1,-1,-1,0,0
21301,28000,2,2,2,35,5728,6153.2,6527.2,6819.2,7508.8,7328,640,600,400,800,0,400,0,0,0,0,0,2,1
21302,8000,1,1,2,24,7409.2,7155.6,6589.2,7601.6,7701.6,6514.8,1400,0,1200,229.6,215.6,136.8,0,0,2,0,0,0,0
21303,44000,2,2,1,29,32680,33833.6,24151.6,25747.6,26560,27317.6,2000,1200,2000,1600,1200,1200,0,0,0,0,0,0,1
21304,8000,1,3,1,47,3416.4,2230.8,2138.4,3993.6,7635.6,7342.4,2230.8,0,2000,4035.6,0,800,0,-1,2,0,0,2,1
21305,80000,1,1,1,46,266.8,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,1
21306,12000,2,3,1,48,11680.4,12162.4,12518,11971.6,11097.6,11246.8,800,680,381.6,0,901.2,442.4,1,2,2,2,2,2,0
21307,84000,1,1,2,31,0,0,746,-1.2,-1.2,1470.8,0,746,0,0,1472,0,-2,-2,-2,-2,-2,-2,1
21308,4000,1,3,1,54,2787.6,2684.8,3088.8,3150,3216.4,3342.8,0,451.2,112.4,116.8,180,566,1,2,0,0,0,0,0
21309,104000,1,1,1,40,37660.8,36709.6,35794,34362.4,33447.6,32504,1660,1661.2,1165.2,1204.8,1235.2,1213.2,0,0,0,0,0,0,1
21310,12000,2,2,2,26,10044.4,11023.2,10620.8,11081.2,11251.2,11543.6,1420.4,0,760.8,408.8,480,480,0,0,2,0,0,0,1
21311,80000,1,2,2,31,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,2,2,4,4,4,4,0
21312,28000,1,1,2,40,1080,843.2,901.2,7097.2,3284,0,843.2,901.2,7121.6,3284,0,0,2,-1,-1,-1,-1,-1,1
21313,8000,1,1,2,42,8129.6,7403.6,8030.4,8014,5622.8,0,600,8000,363.6,400,0,0,0,0,0,0,0,0,1
21314,168000,2,2,1,42,40749.2,39806.4,39949.2,40144.4,36020.8,35644.8,1406.8,1414.8,2724,0,1105.6,1400,-1,0,0,0,2,0,1
21315,112000,2,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,1
21316,36000,2,1,2,29,5768.4,7538.4,9003.6,9651.6,9926,11090,2000,1600,800,430,1400,1200,0,0,0,0,0,0,0
21317,8000,2,3,3,53,7342,6866,7070.4,7320,8111.2,8076.8,640,600,360,1440,157.2,0,2,0,0,0,0,2,0
21318,20000,2,2,1,36,1095.2,3276.8,1438,360,2593.2,0,3279.6,1448.8,360,2593.2,0,0,-1,-1,-1,-1,-1,-1,1
21319,32000,2,2,1,44,18276.4,18664.8,19038,19324.8,19756.8,20170.4,800,800,720,800,800,760,2,2,2,2,2,2,0
21320,20000,1,2,1,38,252,326,441.6,3672.8,3595.6,3377.2,400,441.6,3672.8,110,320.4,73.6,-1,-1,-1,-1,0,0,1
21321,28000,1,2,1,47,12487.2,12928.4,16685.2,16893.2,17315.2,18400.4,643.2,4000,604.4,694,1440,0,0,0,0,0,0,0,0
21322,124000,2,1,2,29,46050.4,42274.8,40922.4,37571.6,35072.4,29391.6,2088.8,2078.8,1600,2000,1592,1308.4,0,0,0,0,0,0,1
21323,20000,1,2,2,24,19148.4,17818.4,11451.2,7800.8,788.4,3015.2,618.4,607.6,414,118.4,8120,400,0,0,0,0,0,-1,1
21324,80000,1,1,1,37,79956.4,79443.2,46070.8,46490.4,55894.8,75091.2,3400,2400,1600,10000,20000,28000,0,0,0,0,0,0,0
21325,32000,2,3,2,26,32094,32784,31648.4,23666,24033.6,23968,1450.4,1544.8,822.4,880,852,885.2,0,0,0,0,0,0,1
21326,296000,1,1,1,52,128511.6,126433.2,126887.6,118624,114364.8,107302.8,5200,5280,4400,4000,4000,6000,0,0,0,0,0,0,1
21327,80000,2,1,1,29,-1.2,-1.2,-1.2,144,0,0,0,0,145.2,0,0,0,-2,-2,-2,-2,-2,-2,1
21328,4000,2,3,2,45,637.2,771.2,2318.8,3090.8,1678.4,0,802.4,2322,1605.2,1686.8,1.6,5080,-1,-1,-1,0,0,-2,1
21329,60000,2,1,2,54,50724,23582,11732.8,14718.4,7964.8,9250.4,2000,5201.2,6000,4400,4000,1200,0,0,0,0,0,0,1
21330,52000,2,3,1,38,17021.2,17442.4,17830.8,18005.2,18278,18513.2,696,684.4,634.8,729.2,782.4,450,0,0,0,0,0,0,1
21331,8000,1,3,2,26,589.2,156,3438,2981.6,2883.2,0,156,3438,59.6,57.6,0,312,-1,-1,-1,0,0,0,1
21332,88000,2,1,1,28,21037.2,26088.4,29358,32678.8,23006.8,23568,6000,4000,4000,2000,710.4,4000,0,0,0,0,0,0,1
21333,80000,2,2,1,30,32746,34716,3376.4,38816.4,41416.4,1452.8,2000,800,35600,2600,36.4,601.6,0,0,0,0,0,0,1
21334,144000,2,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,1
21335,164000,2,1,2,33,123812.4,125458.4,108126.8,83630.4,76668.4,77139.2,4508,6130,3639.6,2806.4,3081.2,40000,0,0,0,0,0,0,1
21336,20000,1,2,2,33,6646.8,6424.4,6832.8,7587.6,7409.6,7578.8,0,517.6,872.4,0,292.4,234.4,1,2,0,0,2,0,1
21337,52000,1,3,2,29,794,666.4,522.4,819.6,0,0,668.4,522.4,819.6,0,0,598.8,2,-1,-1,-1,-1,-2,1
21338,8000,1,2,2,25,7072.8,7438,7778.8,7724.8,7194.8,7128.8,600,600,400,400,400,400,1,2,0,0,0,0,1
21339,60000,2,2,1,54,34161.6,36582.8,35660.4,36028.4,37026,39316.4,3360,0,1320,1600,2960,0,0,0,2,0,0,0,1
21340,144000,2,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
21341,60000,2,1,2,29,6190,7284.8,7446.8,7208,7490.4,7765.6,1200,400,0,400,400,400,2,2,2,2,0,0,0
21342,160000,1,2,2,39,158537.2,157943.2,158286.4,154378.8,122216.8,108554,169561.2,6040,5840,5200,3800,3800,1,-1,0,0,0,0,1
21343,112000,2,1,2,40,0,0,1559.2,584,7560.4,0,0,1559.2,584,7560.4,0,0,1,-2,-1,-1,-1,-1,0
21344,56000,2,2,1,44,1490.4,1130.4,658.4,1860,2305.6,2846.4,1138.4,658.4,1800,1200,1200,735.2,0,-1,-1,0,0,0,1
21345,188000,2,1,2,41,505.6,2191.2,1901.2,2115.6,332.4,856,2191.2,1902.8,2115.6,332.4,856,976,-1,-1,-1,-1,-1,-1,1
21346,64000,1,1,2,33,62921.2,64599.2,61290.4,31404.4,3923.2,3343.2,3222,2018,912,122,800,800,0,0,0,0,0,0,0
21347,52000,1,3,2,45,407.2,2550.8,-0.8,374,1994,484.8,2573.2,0.8,374.8,1996,486,3818.4,1,-1,-1,-2,-1,-1,0
21348,36000,2,2,1,51,0,0,0,858.4,980.8,2796,0,0,858.4,980.8,2796,1420,1,-2,-2,-1,-1,-1,0
21349,200000,1,1,2,53,31784.4,30380.8,31090.4,31797.6,33260,34322,1200,1200,1600,2000,1600,1600,0,0,0,0,0,0,1
21350,32000,2,2,2,31,19678.4,21613.2,21038,22683.6,22080.4,27708,2516.8,0,2000,0,6000,1040,0,0,2,2,2,2,1
21351,36000,1,2,2,37,9068.8,8484.8,8264.8,8286,8459.6,8031.2,535.6,526,346.8,358.4,291.2,230.8,0,0,0,0,0,0,1
21352,84000,2,2,2,29,10524.4,9922,10324,10828.4,11126.8,11360.4,800,720,800,600,412.4,476.4,0,0,0,0,0,0,1
21353,20000,1,2,2,38,504.4,504.4,666,504.4,504.4,156,504.4,666,504.4,504.4,156,156,-1,-1,-1,-1,-1,-1,1
21354,20000,1,2,1,26,156,367.2,7833.2,7837.2,7745.6,7957.2,367.2,7833.2,400,400,400,400,-1,-1,-1,0,0,0,1
21355,172000,2,3,2,32,123496.4,121790.4,111129.2,100577.2,94790,81410.4,4800,4400,4400,4000,3200,3200,0,0,0,0,0,0,1
21356,32000,2,2,1,63,29662.4,29551.2,25862.4,24214.8,17044,17107.6,1200,1002.4,1203.2,1200,800,1200,0,0,0,0,0,0,1
21357,12000,2,3,1,33,3755.2,4154.8,4249.6,4615.6,4708.4,3630,464.8,491.6,457.6,150.4,131.6,138,0,0,0,0,0,0,1
21358,80000,1,2,2,29,3173.6,6456,3617.2,-454.4,-454.4,-454.4,6456,400,0,0,0,0,0,-1,-1,-1,-2,-2,1
21359,48000,1,2,1,45,1588.8,1123.6,408.4,924.4,1547.2,1192,1126.4,408.4,928.4,1547.2,1192,0,-1,-1,-2,-1,-1,-1,1
21360,120000,1,1,2,33,1748,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,1
21361,68000,1,2,1,42,59284.4,59863.6,62176.8,64988.4,63317.6,66734.4,2160,3280,4560,0,4320,0,0,0,0,2,2,2,1
21362,64000,2,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
21363,68000,2,2,2,27,1744,3170.8,19978.4,19785.6,18590.4,7766.8,2800,19603.2,400,379.6,457.2,6934.4,0,0,0,0,0,0,1
21364,8000,1,2,2,44,4276,6010.8,5801.2,6095.2,5935.2,6056.4,1941.6,0,560,0,121.2,0,0,0,2,0,0,0,1
21365,60000,2,2,2,30,34047.2,35537.6,36938,33146.4,30564.8,32103.6,2000,2000,2000,2000,2000,2000,0,0,0,0,0,0,0
21366,92000,2,1,2,32,0,0,338.4,338.4,0,338.4,0,338.4,338.4,0,338.4,200,-2,-2,-2,-2,-2,-2,1
21367,64000,2,1,2,25,31178.8,31584,31837.6,19910.8,130.8,88.8,1600,1200,400,0,88.8,1072.8,0,0,0,0,0,-1,0
21368,20000,1,1,2,37,8231.6,7979.2,7808.4,7698.8,7926.4,8006,1.6,800,322.8,400,400,272.4,1,2,0,0,0,0,1
21369,48000,2,2,2,27,0,0,0,0,0,0,0,0,0,0,0,398.8,1,-2,-2,-2,-2,-2,0
21370,64000,2,2,2,40,0,0,0,27440,28000,0,0,0,27440,560,0,0,-2,-2,-2,-1,0,0,1
21371,40000,1,1,2,37,727.2,657.6,979.6,-228.4,16136.8,16445.2,0,408,0,16445.2,400,560,-1,2,0,0,-1,0,0
21372,140000,2,1,1,46,3417.6,0,0,0,3452.4,110.8,0,0,0,3452.4,110.8,3018,-2,-2,-2,-2,-2,-2,1
21373,4000,2,3,1,44,3586,3456,3764.8,3841.6,3920,0,491.2,400,76.8,78.4,0,3255.2,2,0,0,0,0,0,0
21374,124000,2,1,2,30,107932.8,104727.2,93848.4,97028,98429.2,99350.4,6130.8,4000,4800,3607.6,4009.6,6016,0,0,0,0,0,0,1
21375,60000,1,1,2,37,100425.2,97714,95375.2,93028,90723.2,88234.4,3600,4000,4000,3200,3200,2800,0,0,0,0,0,0,1
21376,64000,1,1,2,32,12106,-52.4,-210.8,-369.2,-595.2,-753.6,52.4,158.4,158.4,226,316.8,0,-1,-1,-2,-2,-2,-1,1
21377,8000,2,2,1,53,4462.4,5305.2,5342.8,5770.8,5957.6,6044.8,920,520,520,280,240,240,0,0,0,0,0,0,1
21378,16000,2,1,2,28,4923.2,5441.6,5949.2,6249.6,6388.8,6523.2,600,600,400,240,240,680,0,0,0,0,0,0,1
21379,72000,2,1,1,35,398.4,799.6,886.4,920.4,945.6,914.4,601.2,560,100,91.2,42.4,640.4,-1,0,0,0,0,0,0
21380,56000,2,1,2,34,45173.2,45825.6,47485.2,48499.2,49292.8,50496.8,2000,2400,2400,2200,2000,2400,0,0,0,0,0,0,1
21381,36000,2,2,1,36,19812,7486.8,1221.2,1414.8,18726.4,18959.2,579.6,485.2,434.8,19079.2,696,755.2,2,0,0,0,-1,0,0
21382,12000,1,2,1,35,9386.8,9678,10114.4,10322.8,10540,10963.6,563.6,600,376.8,383.6,600,378.4,0,0,0,0,0,0,1
21383,48000,2,2,2,26,13868,14242.4,10826,10379.2,4753.6,1242.8,813.2,480,0,0,1242.8,3416.8,0,0,0,0,0,-1,0
21384,100000,2,1,2,39,516.4,556.4,1399.2,3585.2,0,5864,556.4,1399.2,3585.2,0,5864,25132.8,-1,-1,-1,-1,-1,-1,1
21385,88000,2,2,2,40,8858,2211.6,1875.2,648.4,3408.8,1659.6,2230,1886.4,652.8,3423.6,1665.6,4250.4,-1,-1,-1,-1,-1,-1,0
21386,40000,2,1,1,27,3026,184,39518.4,20831.6,16073.2,14318.4,11.2,41340,688.8,440,520,800,0,0,-1,0,0,0,1
21387,84000,2,1,1,39,1184,0,0,0,79.2,0,0,0,0,79.2,0,0,0,0,-2,-2,-1,-1,1
21388,80000,1,1,2,29,-14.4,2881.2,2144,1792.4,4132,2239.6,2895.6,2158,1801.2,4152.4,2250.8,1974,1,-1,-1,-1,-1,-1,1
21389,96000,2,3,1,32,2830,6292.8,3714,646.8,75.2,39.2,6801.2,3737.2,646.8,75.2,39.2,0,-1,-1,-1,-1,-1,-1,1
21390,36000,2,1,2,29,10047.2,10451.2,10099.2,10554.4,9668.4,10242.8,576,600,600,800,800,800,0,0,0,0,0,0,1
21391,116000,1,1,2,31,313.2,1132,542.8,5983.6,5383.6,46396,1135.2,543.6,5987.2,808.8,44056.8,82,-1,-1,-1,-1,0,0,1
21392,16000,2,3,2,43,29156.8,15112.4,14258.8,0,0,0,788.4,400,0,0,0,0,0,0,0,0,-2,-2,0
21393,12000,1,2,1,61,8017.6,8498.4,8846,8863.2,9044,0,612.4,560,177.2,180.8,0,0,0,0,0,0,0,0,1
21394,72000,2,2,2,35,1664,3126.8,943.2,7428.8,4624,1719.2,3126.8,943.2,7430.8,4624,1719.2,4932,-1,-1,-1,-1,-1,-1,1
21395,12000,2,1,2,26,10872.4,10739.6,11037.6,11262.8,11489.2,11223.6,800,600,400,400,400,400,0,0,0,0,0,0,1
21396,20000,2,2,2,25,3640.4,4178.4,5038,4579.6,3965.6,3950,600.8,1060.4,200,200,200,200,-1,0,0,2,0,0,1
21397,48000,2,2,2,26,4518.4,4880,4704.4,2704.4,2875.6,434.8,560,400,0,400,434.8,320.4,0,0,0,0,0,-1,1
21398,124000,2,2,2,27,1019.2,4121.6,4998.8,3427.2,714.8,199.2,4126.8,4998.8,3432,714.8,199.2,1207.6,-2,-2,-2,-2,-2,-2,1
21399,32000,2,2,1,47,31198,31820.8,32556.8,32386.4,31718,32456.8,1142,1252,1242.8,1138.8,1253.6,1228.8,0,0,0,0,0,0,1
21400,20000,2,1,2,24,19783.6,19712.4,20028.4,4041.6,3683.2,4030,920,800,400,200,400,200,0,0,0,0,0,0,1
21401,200000,1,3,1,51,104396.4,85890.4,92100,75522,76891.6,1114.4,3156,8052.8,8001.6,3085.6,1200,617.2,0,0,0,0,0,0,1
21402,28000,2,2,1,36,613.2,1568.4,2555.6,0,0,0,1568.4,2562,0,0,0,0,-2,-2,-2,-2,-2,-2,1
21403,64000,1,1,2,33,43271.6,44086.8,42968,44449.2,44718,45654.4,1546.4,1559.6,2195.6,1602,1658,1664.4,0,0,0,0,0,0,1
21404,32000,2,2,2,29,26481.2,27198,28195.6,29658.4,28950,28324.4,1400,1680,2200,0,1000,3460.8,0,0,0,0,2,0,1
21405,72000,1,1,2,28,75.6,-1124.4,-1124.4,50753.6,51608,52683.2,0,0,52581.2,1683.6,1740,1639.6,-1,-1,-2,-1,0,0,1
21406,8000,2,2,2,48,8430,8318,8082.4,7846.8,7494.8,7259.2,0,0,0,0,0,0,8,7,6,5,4,3,1
21407,36000,1,3,2,52,32370.4,30598,28646.4,24070.8,21776,18315.2,1380.4,1297.2,956,736,676,781.6,0,0,0,0,0,0,1
21408,72000,1,2,1,38,73864.4,73244.8,73268.8,73246.8,71710.8,73357.6,2800,2800,2800,2564.4,2800,2800,0,0,0,0,0,0,1
21409,32000,2,2,1,42,1385.2,2057.2,3340.4,1293.6,727.6,763.6,2057.2,2583.2,1566.8,727.6,919.6,763.6,-1,-1,0,-1,-1,-1,1
21410,20000,1,3,1,47,18466.4,16901.2,18717.6,17998,18373.6,19518.4,0,2240,0,720,1600,0,1,2,2,2,0,0,1
21411,96000,2,2,2,40,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,0
21412,60000,2,1,1,46,0,0,604.8,0,0,0,0,604.8,0,0,0,0,1,-2,-1,-1,-2,-2,1
21413,104000,2,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,1
21414,132000,2,2,2,31,19819.6,53582.8,51284.8,31762.8,3550,19952,36000,1200,2000,3550,19952,207.6,0,0,0,0,-1,-1,1
21415,56000,1,2,1,43,43730.4,44671.6,45568.4,45739.2,44552.8,44983.2,2240,2240,1800,1680,1800,1800,0,0,0,0,0,0,1
21416,124000,2,2,2,53,42.8,0,0,94,0,0,0,0,94,0,0,233.6,-2,-2,-2,-2,-2,-2,1
21417,20000,1,2,2,44,19075.6,16935.2,12615.6,6936.8,7016.4,7259.6,800,512.4,280,280,400,400,0,0,0,0,0,0,1
21418,144000,2,1,2,41,428,0,0,0,362.4,0,0,0,0,362.4,0,1736.4,-1,-1,-2,-2,-1,-1,0
21419,60000,1,2,2,30,35443.6,1854,864,-0.8,-0.8,-0.8,1864,866.4,0,0,0,360.4,-2,-1,-1,-1,-2,-2,1
